,workerid,key,value
2098,Wcb0740b8ac,startTime,Fri Apr 29 2022 14:45:17 GMT+0100 (British Summer Time)
2099,Wcb0740b8ac,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2100,Wcb0740b8ac,trialDataFile,exp2_split2
2101,Wcb0740b8ac,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
2102,Wcb0740b8ac,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2103,Wcb0740b8ac,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2104,Wcb0740b8ac,bonus,2
2105,W8f5e22d44d,startTime,Fri Apr 29 2022 09:45:26 GMT-0400 (Eastern Daylight Time)
2106,W8f5e22d44d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2107,W8f5e22d44d,trialDataFile,exp2_split1
2108,W8f5e22d44d,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
2109,W8f5e22d44d,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
2110,W8f5e22d44d,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
2111,W8f5e22d44d,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
2112,W8f5e22d44d,bonus,2
2113,Wa9fd949abc,startTime,Fri Apr 29 2022 09:44:50 GMT-0400 (Eastern Daylight Time)
2114,W6408436f22,startTime,Fri Apr 29 2022 14:43:50 GMT+0100 (British Summer Time)
2115,W6408436f22,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2116,W6408436f22,trialDataFile,exp2_split1
2117,W6408436f22,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
2118,W6408436f22,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
2119,W6408436f22,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":3}"
2120,W6408436f22,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
2121,W6408436f22,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
2122,W6408436f22,bonus,2
2123,Wf6494681e0,startTime,Fri Apr 29 2022 14:44:47 GMT+0100 (British Summer Time)
2124,Wf6494681e0,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2125,Wf6494681e0,trialDataFile,exp2_split4
2126,Wf6494681e0,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
2127,Wf6494681e0,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
2128,Wf6494681e0,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":7}"
2129,Wf6494681e0,quizAttempt-3,"{""attempt"":3,""correct"":7,""total"":7}"
2130,Wf6494681e0,quizPassed,"{""attempt"":3,""correct"":7,""total"":7}"
2131,Wf6494681e0,bonus,2
2132,Wc012d216c7,startTime,Fri Apr 29 2022 14:45:31 GMT+0100 (British Summer Time)
2133,Wc012d216c7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2134,Wc012d216c7,trialDataFile,exp2_split2
2135,Wc012d216c7,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
2136,Wc012d216c7,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
2137,Wc012d216c7,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":10}"
2138,Wc012d216c7,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":7}"
2139,Wc012d216c7,quizFailed,"{""attempt"":3,""correct"":4,""total"":7}"
2140,Wf60a2be642,startTime,Fri Apr 29 2022 14:46:36 GMT+0100 (British Summer Time)
2141,Wf60a2be642,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2142,Wf60a2be642,trialDataFile,exp2_split2
2143,Wf60a2be642,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
2144,Wf60a2be642,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
2145,Wf60a2be642,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
2146,Wf60a2be642,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
2147,Wf60a2be642,bonus,2
2148,Wea0e46502f,startTime,Fri Apr 29 2022 14:45:46 GMT+0100 (British Summer Time)
2149,Wea0e46502f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2150,Wea0e46502f,trialDataFile,exp2_split1
2151,Wea0e46502f,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2152,Wea0e46502f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2153,Wea0e46502f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2154,Wea0e46502f,bonus,2
2155,Wc908c10296,startTime,Fri Apr 29 2022 14:46:11 GMT+0100 (British Summer Time)
2156,Wc908c10296,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2157,Wc908c10296,trialDataFile,exp2_split1
2158,Wc908c10296,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2159,Wc908c10296,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2160,Wc908c10296,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2161,Wc908c10296,bonus,2
2162,W3deeb1c01a,startTime,Fri Apr 29 2022 14:44:51 GMT+0100 (British Summer Time)
2163,W8de1188687,startTime,Fri Apr 29 2022 14:45:26 GMT+0100 (British Summer Time)
2164,W8de1188687,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2165,W8de1188687,trialDataFile,exp2_split3
2166,W8de1188687,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
2167,W8de1188687,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
2168,W8de1188687,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
2169,W8de1188687,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
2170,W8de1188687,bonus,2
2171,W56c9438ad1,startTime,Fri Apr 29 2022 14:45:03 GMT+0100 (British Summer Time)
2172,W56c9438ad1,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2173,W56c9438ad1,trialDataFile,exp2_split1
2174,W56c9438ad1,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
2175,W56c9438ad1,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
2176,W56c9438ad1,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":10}"
2177,W56c9438ad1,quizAttempt-3,"{""attempt"":3,""correct"":6,""total"":7}"
2178,W56c9438ad1,quizFailed,"{""attempt"":3,""correct"":6,""total"":7}"
2179,Wbf6f487784,startTime,Fri Apr 29 2022 14:44:57 GMT+0100 (British Summer Time)
2180,Wbf6f487784,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2181,Wbf6f487784,trialDataFile,exp2_split1
2182,Wbf6f487784,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
2183,Wbf6f487784,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
2184,Wbf6f487784,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":7}"
2185,Wbf6f487784,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
2186,Wbf6f487784,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
2187,Wbf6f487784,bonus,2
2188,W65a82b609c,startTime,Fri Apr 29 2022 06:46:08 GMT-0700 (Pacific Daylight Time)
2189,W1aad14b943,startTime,Fri Apr 29 2022 14:45:14 GMT+0100 (British Summer Time)
2190,W1aad14b943,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2191,W1aad14b943,trialDataFile,exp2_split3
2192,W1aad14b943,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
2193,W1aad14b943,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
2194,W1aad14b943,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":6}"
2195,W1aad14b943,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
2196,W1aad14b943,bonus,2
2197,W7ced4d6759,startTime,Fri Apr 29 2022 14:44:18 GMT+0100 (British Summer Time)
2198,W7ced4d6759,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2199,W7ced4d6759,trialDataFile,exp2_split3
2200,W7ced4d6759,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
2201,W7ced4d6759,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2202,W7ced4d6759,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2203,W7ced4d6759,bonus,2
2204,W13581391d6,startTime,Fri Apr 29 2022 14:43:44 GMT+0100 (British Summer Time)
2205,W13581391d6,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2206,W13581391d6,trialDataFile,exp2_split4
2207,W13581391d6,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
2208,W13581391d6,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
2209,W13581391d6,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
2210,W13581391d6,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
2211,W13581391d6,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
2212,W13581391d6,bonus,2
2213,Wff55d138a5,startTime,Fri Apr 29 2022 08:46:18 GMT-0500 (Central Daylight Time)
2214,W11b3efc62f,startTime,Fri Apr 29 2022 09:47:07 GMT-0400 (Eastern Daylight Time)
2215,W11b3efc62f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2216,W11b3efc62f,trialDataFile,exp2_split1
2217,W11b3efc62f,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
2218,W11b3efc62f,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
2219,W11b3efc62f,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
2220,W11b3efc62f,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
2221,W11b3efc62f,bonus,2
2222,W86600d000b,startTime,Fri Apr 29 2022 14:46:52 GMT+0100 (British Summer Time)
2223,W86600d000b,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2224,W86600d000b,trialDataFile,exp2_split2
2225,W86600d000b,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
2226,W86600d000b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2227,W86600d000b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2228,W86600d000b,bonus,2
2229,W0eacc77fe1,startTime,Fri Apr 29 2022 09:46:37 GMT-0400 (Eastern Daylight Time)
2230,W0eacc77fe1,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2231,W0eacc77fe1,trialDataFile,exp2_split1
2232,W0eacc77fe1,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
2233,W0eacc77fe1,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
2234,W0eacc77fe1,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
2235,W0eacc77fe1,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
2236,W0eacc77fe1,bonus,2
2237,W20c277481c,startTime,Fri Apr 29 2022 14:47:19 GMT+0100 (British Summer Time)
2238,W20c277481c,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2239,W20c277481c,trialDataFile,exp2_split4
2240,W20c277481c,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
2241,W20c277481c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2242,W20c277481c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2243,W20c277481c,bonus,2
2244,Wc3a7b6ff8e,startTime,Fri Apr 29 2022 14:48:09 GMT+0100 (BST)
2245,W56b73e633b,startTime,Fri Apr 29 2022 14:49:11 GMT+0100 (British Summer Time)
2246,W56b73e633b,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2247,W56b73e633b,trialDataFile,exp2_split4
2248,W56b73e633b,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
2249,W56b73e633b,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
2250,W56b73e633b,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
2251,W56b73e633b,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
2252,W56b73e633b,bonus,2
2253,Wc34b2f77e4,startTime,Fri Apr 29 2022 09:49:09 GMT-0400 (Eastern Daylight Time)
2254,Wc34b2f77e4,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2255,Wc34b2f77e4,trialDataFile,exp2_split2
2256,Wc34b2f77e4,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
2257,Wc34b2f77e4,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2258,Wc34b2f77e4,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2259,Wc34b2f77e4,bonus,2
2260,Wc77ad3d1bc,startTime,Fri Apr 29 2022 14:48:51 GMT+0100 (British Summer Time)
2261,Wc77ad3d1bc,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2262,Wc77ad3d1bc,trialDataFile,exp2_split1
2263,Wc77ad3d1bc,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2264,Wc77ad3d1bc,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2265,Wc77ad3d1bc,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2266,Wc77ad3d1bc,bonus,2
2267,W66c08f9e56,startTime,Fri Apr 29 2022 14:49:08 GMT+0100 (British Summer Time)
2268,W66c08f9e56,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2269,W66c08f9e56,trialDataFile,exp2_split4
2270,W66c08f9e56,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
2271,W66c08f9e56,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2272,W66c08f9e56,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2273,W66c08f9e56,bonus,2
2274,W4489c1b570,startTime,Fri Apr 29 2022 08:48:04 GMT-0500 (CDT)
2275,W4489c1b570,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2276,W4489c1b570,trialDataFile,exp2_split4
2277,W4489c1b570,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2278,W4489c1b570,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2279,W4489c1b570,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2280,W4489c1b570,bonus,2
2281,W58a869a986,startTime,Fri Apr 29 2022 14:48:00 GMT+0100 (British Summer Time)
2282,W58a869a986,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2283,W58a869a986,trialDataFile,exp2_split4
2284,W58a869a986,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
2285,W58a869a986,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
2286,W58a869a986,quizAttempt-2,"{""attempt"":2,""correct"":11,""total"":13}"
2287,W58a869a986,quizAttempt-3,"{""attempt"":3,""correct"":7,""total"":7}"
2288,W58a869a986,quizPassed,"{""attempt"":3,""correct"":7,""total"":7}"
2289,W58a869a986,bonus,2
2290,We8bd4a3f8f,startTime,Fri Apr 29 2022 14:48:04 GMT+0100 (British Summer Time)
2291,We8bd4a3f8f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2292,We8bd4a3f8f,trialDataFile,exp2_split4
2293,We8bd4a3f8f,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
2294,We8bd4a3f8f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2295,We8bd4a3f8f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2296,We8bd4a3f8f,bonus,2
2297,We12e883c8d,startTime,Fri Apr 29 2022 14:49:37 GMT+0100 (British Summer Time)
2298,We12e883c8d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2299,We12e883c8d,trialDataFile,exp2_split2
2300,We12e883c8d,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
2301,We12e883c8d,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
2302,We12e883c8d,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
2303,We12e883c8d,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
2304,We12e883c8d,bonus,2
2305,Wce650b0a36,startTime,Fri Apr 29 2022 14:50:04 GMT+0100 (British Summer Time)
2306,Wce650b0a36,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2307,Wce650b0a36,trialDataFile,exp2_split1
2308,Wce650b0a36,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2309,Wce650b0a36,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2310,Wce650b0a36,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2311,Wce650b0a36,bonus,2
2312,W7625c190b3,startTime,Fri Apr 29 2022 14:50:46 GMT+0100 (British Summer Time)
2313,W7625c190b3,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2314,W7625c190b3,trialDataFile,exp2_split4
2315,W7625c190b3,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
2316,W7625c190b3,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
2317,W7625c190b3,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
2318,W7625c190b3,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
2319,W7625c190b3,bonus,2
2320,W0ec2d40dcf,startTime,Fri Apr 29 2022 14:51:20 GMT+0100 (British Summer Time)
2321,W0ec2d40dcf,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
2322,W0ec2d40dcf,trialDataFile,exp2_split4
2323,W0ec2d40dcf,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2324,W0ec2d40dcf,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
2325,W0ec2d40dcf,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
2326,W0ec2d40dcf,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
2327,W0ec2d40dcf,bonus,2
2328,W0d9d65d276,startTime,Fri Apr 29 2022 14:50:06 GMT+0100 (British Summer Time)
2329,W65328ac968,startTime,Fri Apr 29 2022 14:50:30 GMT+0100 (British Summer Time)
2330,W65328ac968,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2331,W65328ac968,trialDataFile,exp2_split3
2332,W65328ac968,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2333,W65328ac968,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2334,W65328ac968,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2335,W65328ac968,bonus,2
2336,W21cbbe54ae,startTime,Fri Apr 29 2022 15:00:29 GMT+0100 (British Summer Time)
2337,W21cbbe54ae,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2338,W21cbbe54ae,trialDataFile,exp2_split3
2339,W21cbbe54ae,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
2340,W21cbbe54ae,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2341,W21cbbe54ae,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2342,W21cbbe54ae,bonus,2
2343,Wa6a552e580,startTime,Fri Apr 29 2022 06:57:43 GMT-0700 (Pacific Daylight Time)
2344,Wa6a552e580,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
2345,Wa6a552e580,trialDataFile,exp2_split1
2346,Wa6a552e580,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
2347,Wa6a552e580,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
2348,Wa6a552e580,quizAttempt-2,"{""attempt"":2,""correct"":9,""total"":9}"
2349,Wa6a552e580,quizPassed,"{""attempt"":2,""correct"":9,""total"":9}"
2350,Wa6a552e580,bonus,2
2351,W78105777d2,startTime,Fri Apr 29 2022 14:58:41 GMT+0100 (British Summer Time)
2352,W78105777d2,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
2353,W78105777d2,trialDataFile,exp2_split1
2354,W78105777d2,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
2355,W78105777d2,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
2356,W78105777d2,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
2357,W78105777d2,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
2358,W78105777d2,bonus,2
